employee_id,country,department,job_level,work_mode,tenure_years,annual_salary_eur,productivity_score,satisfaction_score,annual_cost_saving_eur,meetings_per_week,commute_hours_pw
HU-0171,Hungary,Sales,Mid,In-Office,1.6,39838.0,7.31,7.03,0.0,12,7.084916904045347
HU-0172,Hungary,Sales,Lead,Hybrid,7.2,21974.0,6.89,5.81,3250.0,14,1.8440471319393743
HU-0173,Hungary,Engineering,Junior,Fully Remote,7.3,36722.0,7.97,7.18,6500.0,15,0.0
HU-0174,Hungary,Data & Analytics,Junior,Hybrid,4.2,37256.0,6.53,5.67,3250.0,15,1.350822583310822
HU-0175,Hungary,Engineering,Senior,In-Office,3.7,29582.0,5.85,4.78,0.0,5,6.230051454733495
HU-0176,Hungary,HR & Ops,Senior,Fully Remote,4.6,35678.0,8.39,3.26,6500.0,10,0.0
HU-0177,Hungary,Data & Analytics,Mid,In-Office,1.6,28879.0,6.78,6.26,0.0,17,6.284466173273423
HU-0178,Hungary,HR & Ops,Senior,Fully Remote,1.8,25168.0,9.0,8.98,6500.0,8,0.0
HU-0179,Hungary,Engineering,Mid,In-Office,2.8,30707.0,8.23,8.6,0.0,3,5.335870666762233
HU-0180,Hungary,Data & Analytics,Junior,Hybrid,9.7,36201.0,7.09,7.89,3250.0,8,1.6305610262078452
HU-0181,Hungary,HR & Ops,Lead,Fully Remote,4.5,41498.0,7.58,3.8,6500.0,6,0.0
HU-0182,Hungary,Data & Analytics,Senior,Fully Remote,2.8,35489.0,10.0,8.07,6500.0,7,0.0
HU-0183,Hungary,Product Management,Mid,In-Office,5.2,41567.0,8.11,6.84,0.0,8,6.181740626335283
HU-0184,Hungary,Product Management,Junior,Hybrid,1.6,39541.0,8.3,6.79,3250.0,17,1.2814867267823065
HU-0185,Hungary,Engineering,Manager,Hybrid,4.6,27752.0,6.89,9.21,3250.0,5,2.745746571534252
HU-0186,Hungary,Data & Analytics,Junior,Fully Remote,1.9,39488.0,9.21,7.72,6500.0,6,0.0
HU-0187,Hungary,Data & Analytics,Lead,Hybrid,1.1,39681.0,9.18,10.0,3250.0,5,2.664770731431714
HU-0188,Hungary,Data & Analytics,Lead,Fully Remote,3.3,47193.0,6.3,4.69,6500.0,5,0.0
HU-0189,Hungary,Engineering,Junior,Fully Remote,4.1,37875.0,9.26,4.81,6500.0,10,0.0
HU-0190,Hungary,Sales,Senior,Hybrid,2.2,26357.0,7.8,5.66,3250.0,3,2.794813938384717
HU-0191,Hungary,Data & Analytics,Mid,In-Office,2.9,31121.0,6.19,6.07,0.0,13,3.067907939493849
HU-0192,Hungary,Sales,Junior,Hybrid,4.1,22032.0,6.88,9.78,3250.0,7,1.2532396580900473
HU-0193,Hungary,HR & Ops,Junior,Fully Remote,5.1,38573.0,8.05,5.86,6500.0,9,0.0
HU-0194,Hungary,Product Management,Manager,Hybrid,7.9,46578.0,6.6,6.5,3250.0,12,2.75259328098297
HU-0195,Hungary,Sales,Mid,In-Office,1.5,18262.0,5.88,7.13,0.0,7,3.3864674657523293
HU-0196,Hungary,Engineering,Manager,Hybrid,10.6,46874.0,7.07,8.66,3250.0,6,1.6303745803079277
HU-0197,Hungary,Engineering,Mid,Hybrid,3.5,38481.0,7.25,4.04,3250.0,16,2.504722884794784
HU-0198,Hungary,HR & Ops,Mid,In-Office,5.4,27464.0,6.39,8.06,0.0,9,7.649005431538614
HU-0199,Hungary,HR & Ops,Senior,Hybrid,4.2,36797.0,7.06,6.42,3250.0,13,1.2571362117103662
HU-0200,Hungary,Data & Analytics,Mid,Fully Remote,0.8,27690.0,8.1,6.65,6500.0,13,0.0
HU-0201,Hungary,Product Management,Junior,Fully Remote,0.5,38083.0,7.31,8.93,6500.0,14,0.0
HU-0202,Hungary,Engineering,Senior,In-Office,4.5,35444.0,6.58,6.18,0.0,3,6.61997692072369
HU-0203,Hungary,Sales,Junior,Hybrid,2.5,37305.0,7.09,5.1,3250.0,17,2.776651629405244
HU-0204,Hungary,Data & Analytics,Mid,Fully Remote,4.2,28567.0,6.84,4.59,6500.0,4,0.0
HU-0205,Hungary,HR & Ops,Mid,Hybrid,2.3,29587.0,7.51,7.36,3250.0,5,2.8520148352065013
HU-0206,Hungary,Engineering,Junior,Hybrid,1.3,38513.0,7.52,6.9,3250.0,4,2.9174865938168746
HU-0207,Hungary,Engineering,Lead,In-Office,1.2,31481.0,8.26,6.59,0.0,16,5.622445937957616
HU-0208,Hungary,Product Management,Junior,Fully Remote,4.6,36043.0,7.24,6.2,6500.0,11,0.0
HU-0209,Hungary,Product Management,Mid,Hybrid,1.1,38171.0,7.87,9.26,3250.0,3,1.8214187918066764
HU-0210,Hungary,Product Management,Mid,In-Office,4.4,33444.0,8.91,6.54,0.0,5,6.225516025789666
HU-0211,Hungary,Engineering,Senior,Fully Remote,1.7,43086.0,9.25,4.16,6500.0,4,0.0
HU-0212,Hungary,Data & Analytics,Senior,Fully Remote,5.2,33701.0,5.52,8.02,6500.0,8,0.0
HU-0213,Hungary,Product Management,Senior,In-Office,0.5,33491.0,5.31,9.36,0.0,17,4.024580162579999
HU-0214,Hungary,Data & Analytics,Mid,Hybrid,0.8,30578.0,7.18,7.63,3250.0,11,2.9517866757917974
HU-0215,Hungary,HR & Ops,Mid,Hybrid,4.1,42280.0,8.54,7.75,3250.0,10,2.7662285741486397
HU-0216,Hungary,HR & Ops,Lead,Hybrid,2.9,30050.0,8.05,6.23,3250.0,8,1.8667338973936698
HU-0217,Hungary,Product Management,Junior,Fully Remote,0.8,43781.0,8.26,6.44,6500.0,6,0.0
HU-0218,Hungary,Data & Analytics,Senior,In-Office,8.2,36142.0,6.73,7.25,0.0,16,5.126776371643419
HU-0219,Hungary,Engineering,Mid,Fully Remote,1.1,53775.0,4.65,8.5,6500.0,5,0.0
HU-0220,Hungary,Data & Analytics,Mid,Fully Remote,1.9,30377.0,5.36,7.47,6500.0,10,0.0
HU-0221,Hungary,HR & Ops,Lead,Fully Remote,0.8,43926.0,7.68,9.53,6500.0,10,0.0
HU-0222,Hungary,HR & Ops,Mid,Fully Remote,1.7,38572.0,8.27,6.95,6500.0,14,0.0
HU-0223,Hungary,Data & Analytics,Junior,Hybrid,2.4,31404.0,5.31,5.72,3250.0,15,1.19107121872329
HU-0224,Hungary,Product Management,Mid,Hybrid,1.2,38666.0,9.29,5.76,3250.0,3,2.4593736115886102
HU-0225,Hungary,Product Management,Manager,In-Office,5.1,38325.0,7.76,8.35,0.0,13,4.793117035116244
HU-0226,Hungary,Engineering,Mid,Fully Remote,1.8,32676.0,6.92,8.31,6500.0,11,0.0
HU-0227,Hungary,HR & Ops,Mid,Hybrid,4.6,37998.0,6.85,4.93,3250.0,15,2.6425503545723386
HU-0228,Hungary,Engineering,Junior,Hybrid,0.8,43144.0,9.51,7.09,3250.0,9,2.012478533194316
HU-0229,Hungary,Product Management,Senior,Hybrid,1.7,38579.0,8.68,7.14,3250.0,11,1.463034136492112
HU-0230,Hungary,HR & Ops,Senior,Hybrid,0.5,32066.0,8.19,6.27,3250.0,3,1.278930927330363
HU-0231,Hungary,Data & Analytics,Senior,Fully Remote,5.0,31671.0,6.12,4.68,6500.0,13,0.0
HU-0232,Hungary,Engineering,Manager,Fully Remote,3.4,34388.0,8.94,5.64,6500.0,11,0.0
HU-0233,Hungary,HR & Ops,Lead,Fully Remote,6.0,42787.0,7.04,5.37,6500.0,9,0.0
HU-0234,Hungary,Data & Analytics,Junior,Hybrid,2.1,29723.0,7.96,5.32,3250.0,5,1.4501833291893604
HU-0235,Hungary,Engineering,Junior,In-Office,5.6,37745.0,7.29,7.74,0.0,3,6.870104614825404
HU-0236,Hungary,Sales,Junior,Fully Remote,3.7,24063.0,6.08,7.22,6500.0,8,0.0
HU-0237,Hungary,Engineering,Junior,Fully Remote,0.5,39162.0,7.38,6.1,6500.0,4,0.0
HU-0238,Hungary,Sales,Senior,Fully Remote,1.0,40262.0,7.84,3.69,6500.0,10,0.0
HU-0239,Hungary,Product Management,Junior,Hybrid,2.4,49193.0,7.07,6.95,3250.0,12,2.7708146458670617
HU-0240,Hungary,HR & Ops,Lead,Fully Remote,3.4,41477.0,7.28,7.58,6500.0,11,0.0
HU-0241,Hungary,Data & Analytics,Mid,Fully Remote,0.5,32192.0,7.07,5.7,6500.0,10,0.0
HU-0242,Hungary,Product Management,Senior,Fully Remote,4.3,24258.0,8.1,5.08,6500.0,5,0.0
HU-0243,Hungary,HR & Ops,Senior,Hybrid,2.7,38599.0,7.24,7.22,3250.0,12,1.1596621331257468
HU-0244,Hungary,Sales,Lead,Hybrid,2.6,32709.0,7.87,7.9,3250.0,7,2.2566727305973076
HU-0245,Hungary,HR & Ops,Lead,Hybrid,1.2,37339.0,8.12,4.4,3250.0,16,2.773864792634344
HU-0246,Hungary,Sales,Mid,Fully Remote,3.2,29959.0,6.61,8.83,6500.0,8,0.0
HU-0247,Hungary,Data & Analytics,Junior,Hybrid,0.5,33788.0,6.61,5.53,3250.0,7,2.4809293018894607
HU-0248,Hungary,Engineering,Lead,Fully Remote,0.5,23100.0,6.2,6.17,6500.0,5,0.0
HU-0249,Hungary,Engineering,Junior,Fully Remote,4.6,27677.0,7.49,8.57,6500.0,10,0.0
HU-0250,Hungary,Data & Analytics,Lead,Hybrid,1.4,26689.0,7.32,7.59,3250.0,6,2.9651849440211757
HU-0251,Hungary,Product Management,Manager,Fully Remote,1.5,41110.0,6.7,8.44,6500.0,3,0.0
HU-0252,Hungary,HR & Ops,Junior,Hybrid,0.8,29209.0,8.32,9.73,3250.0,6,2.441340646498264
HU-0253,Hungary,HR & Ops,Junior,Fully Remote,2.1,44646.0,8.22,4.61,6500.0,6,0.0
HU-0254,Hungary,Data & Analytics,Mid,Fully Remote,0.5,29278.0,8.43,8.15,6500.0,8,0.0
HU-0255,Hungary,Product Management,Junior,In-Office,1.3,49672.0,6.46,8.49,0.0,10,5.140640253550709
HU-0256,Hungary,Sales,Senior,Hybrid,2.6,21358.0,8.71,6.84,3250.0,14,2.75285854968487
HU-0257,Hungary,Data & Analytics,Junior,Hybrid,2.2,37970.0,10.0,6.96,3250.0,11,2.580219024534189
HU-0258,Hungary,HR & Ops,Manager,In-Office,15.0,35270.0,7.35,3.63,0.0,17,5.314153285994038
HU-0259,Hungary,Product Management,Senior,Hybrid,1.7,26520.0,7.51,8.57,3250.0,7,2.559268712266958
HU-0260,Hungary,Sales,Senior,Hybrid,1.7,31143.0,7.26,3.6,3250.0,10,1.34465580468145
HU-0261,Hungary,Data & Analytics,Lead,Hybrid,2.5,33171.0,6.32,8.85,3250.0,4,2.569998348847167
HU-0262,Hungary,Product Management,Mid,Fully Remote,0.7,36749.0,8.01,4.67,6500.0,11,0.0
HU-0263,Hungary,Engineering,Senior,Fully Remote,7.3,28445.0,6.92,8.89,6500.0,10,0.0
HU-0264,Hungary,Sales,Junior,Hybrid,3.0,37977.0,7.42,7.99,3250.0,10,2.1937585746723443
HU-0265,Hungary,Product Management,Manager,Fully Remote,0.7,35838.0,7.82,8.31,6500.0,16,0.0
HU-0266,Hungary,Engineering,Senior,Fully Remote,5.5,40454.0,7.94,5.58,6500.0,10,0.0
HU-0267,Hungary,Product Management,Lead,Fully Remote,0.5,28963.0,6.28,4.8,6500.0,9,0.0
HU-0268,Hungary,HR & Ops,Senior,Fully Remote,14.2,32135.0,6.31,4.15,6500.0,11,0.0
HU-0269,Hungary,Sales,Mid,Fully Remote,7.0,45095.0,6.25,8.44,6500.0,10,0.0
HU-0270,Hungary,Sales,Manager,Fully Remote,3.0,28658.0,9.54,7.79,6500.0,9,0.0
HU-0271,Hungary,HR & Ops,Senior,Fully Remote,0.5,25253.0,8.77,7.85,6500.0,3,0.0
HU-0272,Hungary,Engineering,Lead,Fully Remote,0.8,30583.0,7.85,7.24,6500.0,4,0.0
HU-0273,Hungary,HR & Ops,Mid,Hybrid,1.1,22568.0,7.15,8.22,3250.0,7,1.864961460836242
HU-0274,Hungary,Engineering,Junior,Fully Remote,1.0,46710.0,6.69,6.36,6500.0,16,0.0
HU-0275,Hungary,HR & Ops,Junior,In-Office,2.4,33021.0,7.64,7.06,0.0,15,4.123801188294097
HU-0276,Hungary,Sales,Senior,Hybrid,10.1,33088.0,10.0,6.11,3250.0,11,1.1656085494290915
HU-0277,Hungary,Sales,Manager,Hybrid,2.1,40198.0,7.95,6.89,3250.0,12,2.113935067520897
HU-0278,Hungary,Engineering,Mid,Hybrid,3.8,29921.0,8.21,10.0,3250.0,15,1.9857517942705987
HU-0279,Hungary,Data & Analytics,Mid,Fully Remote,4.1,33488.0,3.94,6.86,6500.0,15,0.0
HU-0280,Hungary,HR & Ops,Senior,Fully Remote,7.2,29736.0,7.31,3.84,6500.0,5,0.0
HU-0281,Hungary,HR & Ops,Junior,In-Office,0.5,22715.0,5.53,5.89,0.0,10,7.979282145890812
HU-0282,Hungary,HR & Ops,Mid,Fully Remote,1.8,35355.0,6.42,5.21,6500.0,16,0.0
HU-0283,Hungary,Engineering,Mid,In-Office,5.4,42180.0,7.26,6.74,0.0,5,5.210518731038895
HU-0284,Hungary,Data & Analytics,Mid,Hybrid,5.9,35555.0,7.24,6.07,3250.0,6,1.6451184732665367
HU-0285,Hungary,Sales,Junior,Fully Remote,9.2,41439.0,6.24,6.48,6500.0,16,0.0
HU-0286,Hungary,Data & Analytics,Mid,Hybrid,4.2,27329.0,6.85,6.29,3250.0,7,2.9709121420093565
HU-0287,Hungary,Data & Analytics,Mid,Hybrid,1.0,29722.0,7.35,7.7,3250.0,9,1.3363815688565093
HU-0288,Hungary,Engineering,Junior,Fully Remote,2.5,25940.0,6.69,5.86,6500.0,8,0.0
HU-0289,Hungary,Product Management,Manager,Fully Remote,0.5,37566.0,7.02,7.34,6500.0,17,0.0
HU-0290,Hungary,HR & Ops,Mid,Hybrid,3.6,32777.0,7.53,10.0,3250.0,4,2.2041073458540903
HU-0291,Hungary,HR & Ops,Senior,Hybrid,2.8,32515.0,9.13,5.67,3250.0,15,2.999785333410099
HU-0292,Hungary,Data & Analytics,Junior,Fully Remote,3.8,39683.0,4.54,7.89,6500.0,16,0.0
HU-0293,Hungary,Sales,Manager,Fully Remote,9.3,31689.0,7.29,3.12,6500.0,7,0.0
HU-0294,Hungary,Sales,Mid,In-Office,4.1,42558.0,7.29,6.15,0.0,17,7.611627891104664
HU-0295,Hungary,Engineering,Senior,Hybrid,1.4,36650.0,7.44,7.74,3250.0,10,1.1733571223016614
HU-0296,Hungary,HR & Ops,Mid,Hybrid,0.8,32437.0,6.75,6.28,3250.0,4,1.155062823218345
HU-0297,Hungary,Data & Analytics,Manager,In-Office,6.7,24139.0,7.02,3.82,0.0,17,5.093323067309363
HU-0298,Hungary,Sales,Junior,Fully Remote,0.8,39643.0,5.04,6.74,6500.0,4,0.0
HU-0299,Hungary,Data & Analytics,Junior,Hybrid,0.6,36981.0,7.85,9.7,3250.0,9,1.146768033304017
HU-0300,Hungary,Product Management,Lead,In-Office,0.8,37317.0,7.67,6.28,0.0,11,7.176086303043844
HU-0301,Hungary,Sales,Mid,Hybrid,2.5,37541.0,6.76,8.24,3250.0,16,1.7109232805112906
HU-0302,Hungary,Data & Analytics,Junior,Fully Remote,0.5,31296.0,9.33,8.49,6500.0,11,0.0
HU-0303,Hungary,Sales,Mid,Fully Remote,9.7,33940.0,6.86,10.0,6500.0,12,0.0
HU-0304,Hungary,Product Management,Mid,Hybrid,11.9,31790.0,7.65,5.82,3250.0,9,1.661405576798622
HU-0305,Hungary,Sales,Junior,Fully Remote,12.7,43750.0,8.6,5.38,6500.0,5,0.0
HU-0306,Hungary,Engineering,Senior,In-Office,0.5,33074.0,9.77,6.06,0.0,3,7.426414145484502
HU-0307,Hungary,Product Management,Manager,Fully Remote,10.2,30665.0,5.65,7.72,6500.0,17,0.0
HU-0308,Hungary,Engineering,Lead,Fully Remote,15.0,44231.0,6.31,3.32,6500.0,8,0.0
HU-0309,Hungary,Engineering,Junior,Fully Remote,10.0,43470.0,6.88,7.78,6500.0,6,0.0
HU-0310,Hungary,Data & Analytics,Lead,Hybrid,3.9,36655.0,6.71,7.62,3250.0,14,1.989823209553321
HU-0311,Hungary,Product Management,Lead,In-Office,4.2,34091.0,8.22,5.7,0.0,6,3.0627409959445444
HU-0312,Hungary,Sales,Mid,Hybrid,0.5,32343.0,6.58,8.04,3250.0,14,1.4173352490231836
HU-0313,Hungary,Sales,Mid,In-Office,7.3,34692.0,8.72,7.83,0.0,6,4.999293475686077
HU-0314,Hungary,Sales,Mid,Fully Remote,0.5,28877.0,7.75,8.34,6500.0,13,0.0
HU-0315,Hungary,Product Management,Senior,Fully Remote,1.3,38384.0,8.4,6.82,6500.0,7,0.0
HU-0316,Hungary,Engineering,Junior,In-Office,15.0,46568.0,6.18,6.99,0.0,17,6.864783561753544
HU-0317,Hungary,Product Management,Junior,In-Office,1.9,38938.0,6.74,6.93,0.0,4,4.147059956173031
HU-0318,Hungary,Sales,Mid,In-Office,0.5,27277.0,8.28,8.35,0.0,15,4.645314084504548
HU-0319,Hungary,Data & Analytics,Mid,Hybrid,12.2,38186.0,8.46,7.97,3250.0,7,2.359339946503045
HU-0320,Hungary,Product Management,Senior,Fully Remote,14.5,36362.0,6.66,7.77,6500.0,10,0.0
HU-0321,Hungary,Product Management,Mid,Fully Remote,0.7,38124.0,6.83,8.14,6500.0,3,0.0
HU-0322,Hungary,Data & Analytics,Senior,In-Office,7.0,29263.0,6.68,9.44,0.0,17,7.918304020799928
HU-0323,Hungary,Data & Analytics,Mid,Fully Remote,1.7,35024.0,6.79,5.92,6500.0,8,0.0
HU-0324,Hungary,Engineering,Mid,Fully Remote,1.7,41182.0,5.84,9.24,6500.0,10,0.0
HU-0325,Hungary,Data & Analytics,Senior,Hybrid,1.1,27510.0,6.24,10.0,3250.0,12,2.6553422711383883
HU-0326,Hungary,Data & Analytics,Mid,Fully Remote,0.5,31856.0,8.21,6.02,6500.0,5,0.0
HU-0327,Hungary,Engineering,Senior,In-Office,1.1,32985.0,6.95,6.17,0.0,8,4.93385117440841
HU-0328,Hungary,HR & Ops,Lead,Fully Remote,0.5,41989.0,8.38,6.16,6500.0,15,0.0
HU-0329,Hungary,HR & Ops,Mid,Hybrid,9.0,43032.0,8.32,8.39,3250.0,17,2.971080961348078
HU-0330,Hungary,Engineering,Junior,Hybrid,3.8,21594.0,7.97,4.61,3250.0,4,1.3591624570182603
HU-0331,Hungary,Product Management,Senior,Hybrid,7.6,41983.0,6.75,6.65,3250.0,7,2.558672530638974
HU-0332,Hungary,Engineering,Junior,Hybrid,4.4,43253.0,6.15,6.99,3250.0,16,1.3615398386018063
HU-0333,Hungary,Sales,Junior,Fully Remote,0.5,42803.0,6.45,6.26,6500.0,11,0.0
HU-0334,Hungary,HR & Ops,Senior,Hybrid,9.9,31293.0,9.44,6.84,3250.0,10,2.638277275503264
HU-0335,Hungary,HR & Ops,Senior,Hybrid,8.1,33391.0,8.67,6.67,3250.0,17,2.670059922533694
HU-0336,Hungary,Data & Analytics,Junior,Hybrid,1.5,24028.0,6.94,8.57,3250.0,3,1.7930784551289682
HU-0337,Hungary,Product Management,Mid,Fully Remote,0.5,20335.0,6.47,7.61,6500.0,11,0.0
HU-0338,Hungary,Engineering,Mid,Fully Remote,4.3,32469.0,5.89,9.36,6500.0,13,0.0
HU-0339,Hungary,Data & Analytics,Lead,Fully Remote,4.6,35535.0,5.14,7.97,6500.0,4,0.0
HU-0340,Hungary,HR & Ops,Senior,Hybrid,7.9,36237.0,7.72,5.75,3250.0,6,1.702415136772826
HU-0341,Hungary,Product Management,Manager,Fully Remote,0.5,40748.0,9.07,6.54,6500.0,15,0.0
HU-0342,Hungary,Sales,Lead,In-Office,0.5,56428.0,9.29,6.09,0.0,14,6.396577699830017
HU-0343,Hungary,Sales,Lead,Hybrid,3.2,32228.0,8.33,7.78,3250.0,15,1.6509322004932847
HU-0344,Hungary,Engineering,Mid,Hybrid,3.4,27611.0,6.88,9.04,3250.0,10,2.3065159189677336
HU-0345,Hungary,Engineering,Lead,In-Office,0.5,38823.0,5.46,6.78,0.0,14,6.335430256677727
HU-0346,Hungary,Sales,Mid,Fully Remote,1.8,36556.0,8.26,7.08,6500.0,14,0.0
HU-0347,Hungary,Sales,Mid,In-Office,3.1,30978.0,7.74,6.52,0.0,4,4.569093901635808
HU-0348,Hungary,HR & Ops,Senior,Hybrid,4.7,41376.0,7.22,8.62,3250.0,10,1.0351849759878298
HU-0349,Hungary,Data & Analytics,Mid,In-Office,1.3,29316.0,6.62,5.65,0.0,8,6.934950416924126
HU-0350,Hungary,Sales,Lead,In-Office,2.3,34100.0,7.92,4.31,0.0,12,6.2031077452884436
HU-0351,Hungary,Sales,Junior,Fully Remote,5.9,34504.0,6.01,7.77,6500.0,17,0.0
HU-0352,Hungary,Engineering,Mid,Fully Remote,10.8,28366.0,7.29,7.36,6500.0,9,0.0
HU-0353,Hungary,HR & Ops,Mid,Hybrid,0.9,23032.0,6.14,9.39,3250.0,7,1.0582029026459532
HU-0354,Hungary,Product Management,Senior,Hybrid,1.0,36533.0,10.0,3.76,3250.0,14,1.9685061124600434
HU-0355,Hungary,HR & Ops,Lead,Fully Remote,9.8,44581.0,6.18,6.65,6500.0,3,0.0
HU-0356,Hungary,Product Management,Mid,Fully Remote,1.8,41726.0,7.78,6.96,6500.0,15,0.0
HU-0357,Hungary,Data & Analytics,Mid,Fully Remote,4.4,42195.0,5.56,4.53,6500.0,13,0.0
HU-0358,Hungary,Engineering,Senior,Hybrid,3.3,29407.0,7.4,7.27,3250.0,8,2.71655944571191
HU-0359,Hungary,Data & Analytics,Mid,In-Office,1.2,36498.0,8.26,8.28,0.0,14,4.0459306504042125
HU-0360,Hungary,Sales,Senior,Hybrid,3.7,25031.0,8.92,10.0,3250.0,12,2.7607392525182366
HU-0361,Hungary,Sales,Junior,Hybrid,3.7,36182.0,8.52,8.87,3250.0,4,2.55942305036077
HU-0362,Hungary,Engineering,Lead,Fully Remote,3.1,44721.0,6.83,6.31,6500.0,12,0.0
HU-0363,Hungary,Product Management,Junior,Fully Remote,0.5,44939.0,6.2,8.69,6500.0,3,0.0
HU-0364,Hungary,Product Management,Junior,Hybrid,15.0,49213.0,6.31,8.77,3250.0,16,2.8654645408407236
HU-0365,Hungary,Product Management,Junior,In-Office,1.8,41924.0,9.0,5.77,0.0,6,7.771156787382108
HU-0366,Hungary,Data & Analytics,Manager,Fully Remote,3.6,38330.0,7.12,5.93,6500.0,16,0.0
HU-0367,Hungary,Product Management,Mid,Hybrid,7.6,41123.0,7.95,7.15,3250.0,14,2.314988118512502
HU-0368,Hungary,Sales,Mid,In-Office,1.9,39764.0,8.6,4.92,0.0,15,4.420176453253887
HU-0369,Hungary,Data & Analytics,Manager,In-Office,5.2,29349.0,7.9,6.03,0.0,10,7.972525521102794
HU-0370,Hungary,Data & Analytics,Senior,Fully Remote,12.5,24393.0,6.85,7.53,6500.0,11,0.0
HU-0371,Hungary,Sales,Senior,Fully Remote,1.6,41179.0,7.89,8.36,6500.0,11,0.0
HU-0372,Hungary,HR & Ops,Mid,Fully Remote,1.8,49653.0,6.25,6.23,6500.0,12,0.0
HU-0373,Hungary,HR & Ops,Junior,Hybrid,8.3,41468.0,5.74,9.48,3250.0,16,2.2719004609076894
HU-0374,Hungary,Sales,Senior,In-Office,0.6,21779.0,8.89,7.48,0.0,15,6.124115710467189
HU-0375,Hungary,Sales,Manager,Fully Remote,0.5,31365.0,6.35,7.84,6500.0,13,0.0
HU-0376,Hungary,Data & Analytics,Senior,Fully Remote,8.4,33623.0,6.63,5.42,6500.0,7,0.0
HU-0377,Hungary,Sales,Junior,In-Office,6.0,22008.0,6.94,9.21,0.0,12,4.860600980040143
HU-0378,Hungary,Engineering,Lead,Hybrid,12.6,25362.0,6.88,8.23,3250.0,15,2.3971429702614655
HU-0379,Hungary,Engineering,Mid,In-Office,0.5,34740.0,8.52,6.0,0.0,4,5.674390037820778
HU-0380,Hungary,Data & Analytics,Manager,Fully Remote,0.6,36831.0,7.45,6.04,6500.0,7,0.0
HU-0381,Hungary,Sales,Senior,Hybrid,0.5,28098.0,7.24,6.93,3250.0,11,2.08286895321969
HU-0382,Hungary,Sales,Junior,Fully Remote,4.0,25039.0,5.47,5.27,6500.0,9,0.0
HU-0383,Hungary,Data & Analytics,Junior,Fully Remote,3.3,43353.0,7.36,8.28,6500.0,4,0.0
HU-0384,Hungary,Engineering,Mid,Hybrid,1.6,32322.0,4.66,6.03,3250.0,7,2.8504939739023305
HU-0385,Hungary,HR & Ops,Junior,Fully Remote,0.5,33324.0,7.28,7.23,6500.0,10,0.0
HU-0386,Hungary,Sales,Lead,Fully Remote,3.6,31173.0,8.61,6.13,6500.0,5,0.0
HU-0387,Hungary,Product Management,Mid,In-Office,3.0,29602.0,7.28,7.51,0.0,10,5.634014594279683
HU-0388,Hungary,HR & Ops,Mid,Fully Remote,0.5,44119.0,8.45,8.01,6500.0,6,0.0
HU-0389,Hungary,Sales,Senior,Hybrid,8.4,28841.0,6.12,6.43,3250.0,11,1.995290682092683
HU-0390,Hungary,Sales,Senior,Fully Remote,0.8,36258.0,9.45,6.75,6500.0,11,0.0
HU-0391,Hungary,Product Management,Mid,In-Office,4.8,35061.0,8.52,4.33,0.0,7,7.889298169059843
HU-0392,Hungary,Product Management,Mid,Fully Remote,7.6,21363.0,7.57,9.35,6500.0,17,0.0
HU-0393,Hungary,Sales,Mid,Hybrid,3.0,36687.0,6.88,9.0,3250.0,6,2.7188451817226085
HU-0394,Hungary,Engineering,Mid,Fully Remote,1.0,24192.0,6.08,4.71,6500.0,9,0.0
HU-0395,Hungary,HR & Ops,Lead,Hybrid,1.3,39448.0,7.51,6.1,3250.0,16,2.659844625966981
HU-0396,Hungary,Data & Analytics,Junior,Hybrid,7.6,26695.0,9.04,7.2,3250.0,13,2.87296649603415
HU-0397,Hungary,Sales,Lead,Fully Remote,1.2,38654.0,5.42,6.86,6500.0,5,0.0
HU-0398,Hungary,Sales,Lead,Fully Remote,4.8,31993.0,7.01,5.77,6500.0,10,0.0
HU-0399,Hungary,Product Management,Mid,In-Office,15.0,30280.0,8.08,4.78,0.0,14,6.699108171827982
HU-0400,Hungary,Data & Analytics,Mid,In-Office,15.0,36474.0,8.32,7.09,0.0,13,7.630406733934594
IN-0001,India,Sales,Lead,Fully Remote,1.7,19839.0,7.76,7.3,3500.0,9,0.0
IN-0002,India,Sales,Mid,Fully Remote,3.9,14335.0,5.51,9.32,3500.0,16,0.0
IN-0003,India,Engineering,Junior,Hybrid,4.1,15270.0,4.88,5.44,1750.0,12,2.927374331913302
IN-0004,India,Sales,Senior,Hybrid,0.5,14474.0,6.43,8.12,1750.0,12,2.279495424075359
IN-0005,India,Engineering,Junior,Fully Remote,1.4,17501.0,6.71,9.02,3500.0,14,0.0
IN-0006,India,Data & Analytics,Junior,Hybrid,1.9,22213.0,10.0,8.54,1750.0,13,1.2086701057381648
IN-0007,India,Data & Analytics,Mid,Fully Remote,0.5,17982.0,7.65,8.05,3500.0,8,0.0
IN-0008,India,Engineering,Lead,Fully Remote,0.9,16404.0,4.83,7.68,3500.0,10,0.0
IN-0009,India,Product Management,Senior,Fully Remote,0.5,12508.0,6.17,8.75,3500.0,5,0.0
IN-0010,India,Data & Analytics,Manager,Hybrid,15.0,19988.0,7.54,5.77,1750.0,8,2.906375287411614
IN-0011,India,Data & Analytics,Senior,In-Office,4.7,15191.0,7.5,4.42,0.0,9,3.77405620298413
IN-0012,India,Product Management,Senior,Hybrid,0.5,18423.0,6.02,7.39,1750.0,11,1.3298933215163764
IN-0013,India,Product Management,Mid,In-Office,0.5,16725.0,7.04,3.26,0.0,17,3.032962026694695
